confirmed,countryregion,deaths,latitude,longitude,provincestate,recovered,timestamp
21,Canada,0,43.6532,-79.3832,"Toronto, ON",2,1583430783
16,Oman,0,21,57,,2,1583430782
16,Oman,0,21,57,,2,1583430782
13,Ecuador,0,-1.8312,-78.1834,,0,1583430782
16,Oman,0,21,57,,2,1583430782
13,Ecuador,0,-1.8312,-78.1834,,0,1583430782
16,Oman,0,21,57,,2,1583430782
12,Czech Republic,0,49.8175,15.473,,0,1583430782
13,Ecuador,0,-1.8312,-78.1834,,0,1583430782
16,Oman,0,21,57,,2,1583430782
16,Lebanon,0,33.8547,35.8623,,1,1583430782
16,Israel,0,31,35,,1,1583430782
41,Austria,0,47.5162,14.5501,,0,1583430782
87,Norway,0,60.472,8.4689,,0,1583430183
114,Switzerland,1,46.8182,8.2275,,3,1583430183
259,Spain,3,40,-4,,2,1583430183
482,Germany,0,51,9,,16,1583430183
3858,Italy,148,43,12,,414,1583430183
13,Australia,0,-28.0167,153.4,Queensland,8,1583429586
13,Australia,0,-28.0167,153.4,Queensland,8,1583429586
13,Australia,0,-28.0167,153.4,Queensland,8,1583429586
3,Australia,1,-31.9505,115.8605,Western Australia,0,1583428415
3,Australia,1,-31.9505,115.8605,Western Australia,0,1583428415
3,Australia,1,-31.9505,115.8605,Western Australia,0,1583428415
3,Australia,1,-31.9505,115.8605,Western Australia,0,1583428415
2,Bosnia and Herzegovina,0,43.9159,17.6791,,0,1583428410
2,Slovenia,0,46.1512,14.9955,,0,1583428410
2,Bosnia and Herzegovina,0,43.9159,17.6791,,0,1583428410
2,Hungary,0,47.1625,19.5033,,0,1583428407
2,Hungary,0,47.1625,19.5033,,0,1583428407
377,France,6,47,2,,12,1583421202
70,China,,,,Anhui,,1580119200
72,China,,,,Jiangxi,2,1580119200
75,China,,,,Shandong,,1580119200
80,China,1,,,Beijing,2,1580119200
44,Taiwan,1,23.7,121,Taiwan,12,1583419983
100,China,,,,Hunan,,1580119200
110,China,,,,Chongqing,,1580119200
128,China,1,,,Henan,,1580119200
128,China,,,,Zhejiang,1,1580119200
151,China,,,,Guangdong,4,1580119200
1423,China,76,,,Hubei,45,1580119200
6,China,,,,Qinghai,,1580205600
31,Greece,0,39.0742,21.8243,,0,1583418183
82,Netherlands,0,52.1326,5.2913,,0,1583418183
2,Canada,0,45.5017,-73.5673," Montreal, QC",0,1583416984
2,Canada,0,45.5017,-73.5673," Montreal, QC",0,1583416984
2,Morocco,0,31.7917,-7.0926,,0,1583416383
2,Morocco,0,31.7917,-7.0926,,0,1583416383
2,Morocco,0,31.7917,-7.0926,,0,1583416383
2,Morocco,0,31.7917,-7.0926,,0,1583416383
4,Georgia,0,42.3154,43.3569,,0,1583416383
2,Morocco,0,31.7917,-7.0926,,0,1583416383
4,Georgia,0,42.3154,43.3569,,0,1583416383
6,Azerbaijan,0,40.1431,47.5769,,0,1583416383
21,San Marino,1,43.9424,12.4578,,0,1583416383
1,South Africa,0,-30.5595,22.9375,,0,1583416383
2,Morocco,0,31.7917,-7.0926,,0,1583416383
3,Estonia,0,58.5953,25.0136,,0,1583416383
3,Egypt,0,26,30,,1,1583416383
4,Russia,0,60,90,,2,1583416383
4,Palestine,0,31.9522,35.2332,,0,1583416383
4,Georgia,0,42.3154,43.3569,,0,1583416383
6,Azerbaijan,0,40.1431,47.5769,,0,1583416383
8,Portugal,0,39.3999,-8.2245,,0,1583416383
12,Finland,0,64,26,,1,1583416383
21,San Marino,1,43.9424,12.4578,,0,1583416383
30,India,0,21,78,,3,1583416383
34,Iceland,0,64.9631,-19.0208,,0,1583416383
50,Belgium,0,50.8333,4,,1,1583416383
55,Bahrain,0,26.0275,50.55,,0,1583416383
58,Kuwait,0,29.5,47.75,,0,1583415784
58,Kuwait,0,29.5,47.75,,0,1583415784
117,Singapore,0,1.2833,103.8333,,78,1583415784
360,Japan,6,36,138,,43,1583415784
3513,Iran,107,32,53,,739,1583415784
8,China,,,,Jilin,,1580205600
9,China,,,,Guizhou,,1580205600
10,China,,,,Xinjiang,,1580205600
11,China,,,,Ningxia,,1580205600
6088,South Korea,35,36,128,,41,1583398989
15,China,,,,Inner Mongolia,,1580205600
6,Romania,0,46,25,,1,1583389386
47,Thailand,1,15,101,,31,1583389386
19,China,,,,Gansu,,1580205600
24,China,,,,Tianjin,,1580205600
27,China,,,,Shanxi,,1580205600
33,China,1,,,Heilongjiang,,1580205600
33,China,1,,,Hebei,,1580205600
34,China,,,,Liaoning,,1580205600
13,Canada,0,49.2827,-123.1207,British Columbia,3,1583383383
40,China,1,,,Hainan,,1580205600
44,China,,,,Yunnan,,1580205600
46,China,,,,Shaanxi,,1580205600
51,China,,,,Guangxi,2,1580205600
66,China,1,,,Shanghai,4,1580205600
70,China,,,,Jiangsu,1,1580205600
1,US,0,29.5693,-95.8143,"Fort Bend County, TX",0,1583371019
1,US,0,29.5693,-95.8143,"Fort Bend County, TX",0,1583371019
80,China,,,,Fujian,,1580205600
105,Hong Kong,2,22.3,114.2,Hong Kong,43,1583367787
90,China,,,,Sichuan,,1580205600
91,China,1,,,Beijing,4,1580205600
105,Hong Kong,2,22.3,114.2,Hong Kong,37,1583364181
95,China,,,,Shandong,,1580205600
106,China,,,,Anhui,,1580205600
10,US,0,41.122,-73.7949,"Westchester County, NY",0,1583356990
6,Ireland,0,53.1424,-7.6921,,0,1583356387
6,Ireland,0,53.1424,-7.6921,,0,1583356387
5,Australia,0,-34.9285,138.6007,South Australia,2,1583355787
5,Australia,0,-34.9285,138.6007,South Australia,2,1583355787
22,Australia,1,-33.8688,151.2093,New South Wales,4,1583354583
22,Australia,1,-33.8688,151.2093,New South Wales,4,1583354583
4,Senegal,0,14.4974,-14.4524,,0,1583354582
4,Senegal,0,14.4974,-14.4524,,0,1583354582
4,Senegal,0,14.4974,-14.4524,,0,1583354582
35,Iraq,2,33,44,,0,1583354582
4,Senegal,0,14.4974,-14.4524,,0,1583354582
35,Iraq,2,33,44,,0,1583354582
222,Spain,2,40,-4,,2,1583354582
285,France,4,47,2,,12,1583354582
4,Brazil,0,-14.235,-51.9253,,0,1583353982
4,Brazil,0,-14.235,-51.9253,,0,1583353982
3,New Zealand,0,-40.9006,174.886,,0,1583352791
3,New Zealand,0,-40.9006,174.886,,0,1583352791
2,US,1,39.0916,-120.8039,"Placer County, CA",0,1583351582
2,US,1,39.0916,-120.8039,"Placer County, CA",0,1583351582
8,US,1,48.033,-121.8339,"Snohomish County, WA",0,1583351582
31,US,9,47.548,-121.9836,"King County, WA",1,1583351582
1,Australia,0,-12.4634,130.8456,Northern Territory,0,1583350982
1,Australia,0,-12.4634,130.8456,Northern Territory,0,1583350982
12,Algeria,0,28.0339,1.6596,,0,1583350383
2,Hungary,0,47.1625,19.5033,,0,1583350383
8,Czech Republic,0,49.8175,15.473,,0,1583350383
9,Greece,0,39.0742,21.8243,,0,1583350383
10,Ecuador,0,-1.8312,-78.1834,,0,1583350383
12,Algeria,0,28.0339,1.6596,,0,1583350383
15,Oman,0,21,57,,2,1583350383
16,San Marino,1,43.9424,12.4578,,0,1583350383
26,Iceland,0,64.9631,-19.0208,,0,1583350383
29,Austria,0,47.5162,14.5501,,0,1583350383
52,Bahrain,0,26.0275,50.55,,0,1583350383
56,Norway,0,60.472,8.4689,,0,1583350383
85,UK,0,55,-3,,8,1583350383
90,Switzerland,0,46.8182,8.2275,,3,1583350383
262,Germany,0,51,9,,16,1583350383
331,Japan,6,36,138,,43,1583349783
3089,Italy,107,43,12,,276,1583349783
5621,South Korea,35,36,128,,41,1583349783
7,US,0,34.0522,-118.2437,"Los Angeles, CA",0,1583345598
10,Croatia,0,45.1667,15.5,,0,1583340782
10,Croatia,0,45.1667,15.5,,0,1583340782
13,Lebanon,0,33.8547,35.8623,,1,1583340782
109,China,,,,Jiangxi,3,1580205600
132,China,,,,Chongqing,,1580205600
143,China,,,,Hunan,,1580205600
168,China,1,,,Henan,,1580205600
173,China,,,,Zhejiang,3,1580205600
1,Poland,0,51.9194,19.1451,,0,1583334798
1,Poland,0,51.9194,19.1451,,0,1583334798
1,Gibraltar,0,36.1408,-5.3536,,0,1583326993
1,Gibraltar,0,36.1408,-5.3536,,0,1583326993
1,Gibraltar,0,36.1408,-5.3536,,0,1583326993
1,Gibraltar,0,36.1408,-5.3536,,0,1583326993
1,Gibraltar,0,36.1408,-5.3536,,0,1583326993
1,Gibraltar,0,36.1408,-5.3536,,0,1583326993
1,Gibraltar,0,36.1408,-5.3536,,0,1583326993
50,Malaysia,0,2.5,112.5,,22,1583326988
50,Malaysia,0,2.5,112.5,,22,1583326988
1,Faroe Islands,0,61.8926,-6.9118,,0,1583326383
1,Faroe Islands,0,61.8926,-6.9118,,0,1583326383
1,Faroe Islands,0,61.8926,-6.9118,,0,1583326383
1,Faroe Islands,0,61.8926,-6.9118,,0,1583326383
207,China,,,,Guangdong,4,1580205600
3554,China,125,,,Hubei,80,1580205600
6,China,,,,Qinghai,,1580292000
9,China,,,,Jilin,,1580292000
9,China,,,,Guizhou,1,1580292000
12,China,,,,Ningxia,,1580292000
6,Belarus,0,53.7098,27.9534,,0,1583325783
6,Belarus,0,53.7098,27.9534,,0,1583325783
6,Belarus,0,53.7098,27.9534,,0,1583325783
6,Belarus,0,53.7098,27.9534,,0,1583325783
5,Portugal,0,39.3999,-8.2245,,0,1583325783
6,Belarus,0,53.7098,27.9534,,0,1583325783
10,Australia,0,-37.8136,144.9631,Victoria,4,1583325783
15,Israel,0,31,35,,1,1583325783
23,Belgium,0,50.8333,4,,1,1583325183
28,India,0,21,78,,3,1583325183
35,Sweden,0,63,16,,0,1583325183
38,Netherlands,0,52.1326,5.2913,,0,1583325183
2922,Iran,92,32,53,,552,1583325183
13,China,,,,Xinjiang,,1580292000
16,China,,,,Inner Mongolia,,1580292000
24,China,,,,Gansu,,1580292000
27,China,,,,Shanxi,1,1580292000
27,China,,,,Tianjin,,1580292000
38,China,1,,,Heilongjiang,,1580292000
1,US,0,37.8534,-121.9018,"Contra Costa County, CA",0,1583295785
1,US,0,37.8534,-121.9018,"Contra Costa County, CA",0,1583295785
12,Canada,0,49.2827,-123.1207,British Columbia,3,1583295785
39,China,,,,Liaoning,1,1580292000
3,Saint Barthelemy,0,17.9,-62.8333,,0,1583289783
3,Saint Barthelemy,0,17.9,-62.8333,,0,1583289783
3,Saint Barthelemy,0,17.9,-62.8333,,0,1583289783
3,Saint Barthelemy,0,17.9,-62.8333,,0,1583289783
3,Saint Barthelemy,0,17.9,-62.8333,,0,1583289783
3,US,0,33.7879,-117.8531,"Orange County, CA",0,1583287991
3,US,0,33.7879,-117.8531,"Orange County, CA",0,1583287991
3,US,0,33.7879,-117.8531,"Orange County, CA",0,1583287991
3,US,0,33.7879,-117.8531,"Orange County, CA",0,1583287991
3,US,0,33.7879,-117.8531,"Orange County, CA",0,1583287991
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Tunisia,0,34,9,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Latvia,0,56.8796,24.6032,,0,1583285587
1,Tunisia,0,34,9,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Latvia,0,56.8796,24.6032,,0,1583285587
1,Tunisia,0,34,9,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Latvia,0,56.8796,24.6032,,0,1583285587
1,Argentina,0,-38.4161,-63.6167,,0,1583285587
43,China,1,,,Hainan,,1580292000
1,Tunisia,0,34,9,,0,1583285587
1,Liechtenstein,0,47.14,9.55,,0,1583285587
1,Latvia,0,56.8796,24.6032,,0,1583285587
1,Chile,0,-35.6751,-71.543,,0,1583285587
1,Argentina,0,-38.4161,-63.6167,,0,1583285587
48,China,1,,,Hebei,,1580292000
55,China,,,,Yunnan,,1580292000
4,Romania,0,46,25,,1,1583283182
56,China,,,,Shaanxi,,1580292000
58,China,,,,Guangxi,2,1580292000
8,Qatar,0,25.3548,51.1839,,0,1583280195
8,Qatar,0,25.3548,51.1839,,0,1583280195
8,Qatar,0,25.3548,51.1839,,0,1583280195
10,Denmark,0,56.2639,9.5018,,0,1583280195
8,Qatar,0,25.3548,51.1839,,0,1583280195
10,Denmark,0,56.2639,9.5018,,0,1583280195
1,US,0,37.8715,-122.273,"Berkeley, CA",0,1583279583
1,US,0,37.8715,-122.273,"Berkeley, CA",0,1583279583
1,US,0,37.8715,-122.273,"Berkeley, CA",0,1583279583
2,Estonia,0,58.5953,25.0136,,0,1583279583
1,US,0,37.8715,-122.273,"Berkeley, CA",0,1583279583
2,Senegal,0,14.4974,-14.4524,,0,1583279583
2,Ireland,0,53.1424,-7.6921,,0,1583279583
2,Estonia,0,58.5953,25.0136,,0,1583279583
9,Canada,0,49.2827,-123.1207,British Columbia,3,1583279583
165,Spain,1,40,-4,,2,1583279583
27,United Arab Emirates,0,24,54,,5,1583278982
27,United Arab Emirates,0,24,54,,5,1583278982
84,China,,,,Fujian,,1580292000
2,US,0,43.9088,-71.826,"Grafton County, NH",0,1583278383
2,US,0,43.9088,-71.826,"Grafton County, NH",0,1583278383
2,US,0,43.9088,-71.826,"Grafton County, NH",0,1583278383
2,US,0,43.9088,-71.826,"Grafton County, NH",0,1583278383
11,US,0,37.3541,-121.9552,"Santa Clara, CA",1,1583278383
2,US,0,43.9088,-71.826,"Grafton County, NH",0,1583278383
11,US,0,37.3541,-121.9552,"Santa Clara, CA",1,1583278383
96,China,1,,,Shanghai,5,1580292000
99,China,,,,Jiangsu,1,1580292000
108,China,1,,,Sichuan,1,1580292000
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,US,0,35.8032,-78.5661,"Wake County, NC",0,1583268782
1,Chile,0,-35.6751,-71.543,,0,1583267582
6,US,1,48.033,-121.8339,"Snohomish County, WA",0,1583266985
21,US,6,47.548,-121.9836,"King County, WA",1,1583266985
19,Canada,0,43.6532,-79.3832,"Toronto, ON",2,1583265788
19,Canada,0,43.6532,-79.3832,"Toronto, ON",2,1583265788
32,Iraq,0,33,44,,0,1583265786
196,Germany,0,51,9,,16,1583265786
293,Japan,6,36,138,,43,1583265786
2502,Italy,79,43,12,,160,1583265786
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
2,US,0,27.9904,-82.3018,"Hillsborough, FL",0,1583260382
1,Argentina,0,-38.4161,-63.6167,,0,1583257382
1,US,0,33.2918,-112.4291,"Maricopa County, AZ",0,1583256782
1,US,0,33.2918,-112.4291,"Maricopa County, AZ",0,1583256782
1,US,0,33.2918,-112.4291,"Maricopa County, AZ",0,1583256782
56,Switzerland,0,46.8182,8.2275,,2,1583253782
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,US,0,43.0731,-89.4012,"Madison, WI",1,1583250783
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Morocco,0,31.7917,-7.0926,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
1,Ukraine,0,48.3794,31.1656,,0,1583249582
1,Morocco,0,31.7917,-7.0926,,0,1583249582
1,Jordan,0,31.24,36.51,,0,1583249582
2,Portugal,0,39.3999,-8.2245,,0,1583249582
11,Australia,0,-28.0167,153.4,Queensland,1,1583248983
110,Singapore,0,1.2833,103.8333,,78,1583248983
10,San Marino,1,43.9424,12.4578,,0,1583248983
11,Australia,0,-28.0167,153.4,Queensland,1,1583248983
12,Oman,0,21,57,,2,1583248983
110,Singapore,0,1.2833,103.8333,,78,1583248983
204,France,4,47,2,,12,1583248983
5,Czech Republic,0,49.8175,15.473,,0,1583248406
6,Denmark,0,56.2639,9.5018,,0,1583248406
7,Ecuador,0,-1.8312,-78.1834,,0,1583248406
11,Iceland,0,64.9631,-19.0208,,0,1583248406
13,Belgium,0,50.8333,4,,1,1583248406
13,Australia,0,-33.8688,151.2093,New South Wales,4,1583248406
21,Sweden,0,63,16,,0,1583248406
21,Austria,0,47.5162,14.5501,,0,1583248406
24,Netherlands,0,52.1326,5.2913,,0,1583248406
51,UK,0,55,-3,,8,1583248406
1,US,0,41.122,-73.7949,"Westchester County, NY",0,1583246583
109,China,,,,Jiangxi,3,1580292000
1,US,0,42.1767,-71.1449," Norfolk County, MA",0,1583245983
111,China,1,,,Beijing,4,1580292000
1,US,0,42.1767,-71.1449," Norfolk County, MA",0,1583245983
130,China,,,,Shandong,1,1580292000
1,US,0,42.1767,-71.1449," Norfolk County, MA",0,1583245983
32,Norway,0,60.472,8.4689,,0,1583245983
147,China,,,,Chongqing,1,1580292000
152,China,,,,Anhui,2,1580292000
2336,Iran,77,32,53,,291,1583245383
206,China,2,,,Henan,1,1580292000
221,China,,,,Hunan,,1580292000
277,China,,,,Guangdong,5,1580292000
296,China,,,,Zhejiang,3,1580292000
10,Macau,0,22.1667,113.55,Macau,9,1583238782
10,Macau,0,22.1667,113.55,Macau,9,1583238782
10,Macau,0,22.1667,113.55,Macau,9,1583238782
36,Malaysia,0,2.5,112.5,,22,1583238782
3554,China,125,,,Hubei,88,1580292000
100,Hong Kong,2,22.3,114.2,Hong Kong,37,1583236381
1,China,,,,Tibet,,1580378400
8,China,,,,Qinghai,,1580378400
12,China,,,,Guizhou,1,1580378400
14,China,,,,Xinjiang,,1580378400
14,China,,,,Jilin,1,1580378400
5,Mexico,0,23,-102,,1,1583229784
5,Mexico,0,23,-102,,1,1583229784
5,Mexico,0,23,-102,,1,1583229784
9,Croatia,0,45.1667,15.5,,0,1583229188
17,China,,,,Ningxia,,1580378400
5186,South Korea,28,36,128,,30,1583228582
19,China,,,,Inner Mongolia,,1580378400
26,China,,,,Gansu,,1580378400
31,China,,,,Tianjin,,1580378400
35,China,,,,Shanxi,1,1580378400
41,China,,,,Liaoning,1,1580378400
42,Taiwan,1,23.7,121,Taiwan,12,1583217782
42,Taiwan,1,23.7,121,Taiwan,12,1583217782
5,Pakistan,0,30.3753,69.3451,,0,1583209983
5,Pakistan,0,30.3753,69.3451,,0,1583209983
5,Pakistan,0,30.3753,69.3451,,0,1583209983
12,Israel,0,31,35,,1,1583209387
44,China,2,,,Heilongjiang,,1580378400
46,China,1,,,Hainan,1,1580378400
63,China,,,,Shaanxi,,1580378400
65,China,1,,,Hebei,,1580378400
2,US,0,33.8034,-84.3963,"Fulton County, GA",0,1583206382
2,US,0,33.8034,-84.3963,"Fulton County, GA",0,1583206382
2,US,0,33.8034,-84.3963,"Fulton County, GA",0,1583206382
2,US,0,33.8034,-84.3963,"Fulton County, GA",0,1583206382
5,Algeria,0,28.0339,1.6596,,0,1583205783
7,Qatar,0,25.3548,51.1839,,0,1583205783
706,Others,6,35.4437,139.638,Diamond Princess cruise ship,10,1583205186
706,Others,6,35.4437,139.638,Diamond Princess cruise ship,10,1583205186
706,Others,6,35.4437,139.638,Diamond Princess cruise ship,10,1583205186
2,US,0,45.547,-123.1386,"Washington County, OR",0,1583204582
2,US,0,45.547,-123.1386,"Washington County, OR",0,1583204582
2,US,0,45.547,-123.1386,"Washington County, OR",0,1583204582
2,US,0,45.547,-123.1386,"Washington County, OR",0,1583204582
70,China,,,,Yunnan,,1580378400
78,China,,,,Guangxi,2,1580378400
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
2,US,0,37.563,-122.3255,"San Mateo, CA",0,1583196182
1,Luxembourg,0,49.8144,6.1317,,0,1583194996
1,Luxembourg,0,49.8144,6.1317,,0,1583194996
1,Luxembourg,0,49.8144,6.1317,,0,1583194996
3,Romania,0,46,25,,0,1583194996
101,China,,,,Fujian,,1580378400
1,Saudi Arabia,0,24,45,,0,1583193182
1,US,0,39.0916,-120.8039,"Placer County, CA",0,1583193182
1,Saudi Arabia,0,24,45,,0,1583193182
1,US,0,39.0916,-120.8039,"Placer County, CA",0,1583193182
1,Saudi Arabia,0,24,45,,0,1583193182
100,Hong Kong,2,22.3,114.2,Hong Kong,36,1583193182
112,China,1,,,Shanghai,5,1580378400
114,China,1,,,Beijing,4,1580378400
2,Portugal,0,39.3999,-8.2245,,0,1583188982
5,India,0,21,78,,3,1583188389
1,Morocco,0,31.7917,-7.0926,,0,1583188389
5,India,0,21,78,,3,1583188389
6,Iceland,0,64.9631,-19.0208,,0,1583188389
42,Switzerland,0,46.8182,8.2275,,0,1583188389
3,Russia,0,60,90,,2,1583184184
3,Russia,0,60,90,,2,1583184184
3,Russia,0,60,90,,2,1583184184
18,Austria,0,47.5162,14.5501,,0,1583184184
1,US,0,38.578,-122.9888,"Sonoma County, CA",0,1583182382
1,US,0,38.578,-122.9888,"Sonoma County, CA",0,1583182382
1,Australia,0,-41.4545,145.9707,Tasmania,0,1583182382
1,US,0,38.578,-122.9888,"Sonoma County, CA",0,1583182382
1,Australia,0,-41.4545,145.9707,Tasmania,0,1583182382
1,US,0,38.578,-122.9888,"Sonoma County, CA",0,1583182382
1,Australia,0,-41.4545,145.9707,Tasmania,0,1583182382
1,US,0,38.578,-122.9888,"Sonoma County, CA",0,1583182382
1,Australia,0,-41.4545,145.9707,Tasmania,0,1583182382
1,US,0,38.578,-122.9888,"Sonoma County, CA",0,1583182382
1,Australia,0,-41.4545,145.9707,Tasmania,0,1583182382
13,Lebanon,0,33.8547,35.8623,,0,1583182382
1,US,0,38.578,-122.9888,"Sonoma County, CA",0,1583182382
1,Australia,0,-41.4545,145.9707,Tasmania,0,1583182382
4,US,1,48.033,-121.8339,"Snohomish County, WA",0,1583182382
8,Belgium,0,50.8333,4,,1,1583182382
13,Lebanon,0,33.8547,35.8623,,0,1583182382
15,Sweden,0,63,16,,0,1583182382
17,Canada,0,43.6532,-79.3832,"Toronto, ON",2,1583182382
18,Netherlands,0,52.1326,5.2913,,0,1583182382
25,Norway,0,60.472,8.4689,,0,1583182382
26,Iraq,0,33,44,,0,1583182382
1,US,0,37.563,-122.3255,"San Mateo, CA",0,1583181782
4,US,0,41.7377,-87.6976,"Cook County, IL",2,1583181182
56,Kuwait,0,29.5,47.75,,0,1583181182
4,US,0,41.7377,-87.6976,"Cook County, IL",2,1583181182
49,Bahrain,0,26.0275,50.55,,0,1583181182
56,Kuwait,0,29.5,47.75,,0,1583181182
1,US,0,43.9088,-71.826,"Grafton County, NH",0,1583181182
4,US,0,41.7377,-87.6976,"Cook County, IL",2,1583181182
9,US,0,37.3541,-121.9552,"Santa Clara, CA",1,1583181182
40,UK,0,55,-3,,8,1583181182
49,Bahrain,0,26.0275,50.55,,0,1583181182
56,Kuwait,0,29.5,47.75,,0,1583181182
108,Singapore,0,1.2833,103.8333,,78,1583181182
159,Germany,0,51,9,,16,1583181182
191,France,3,47,2,,12,1583181182
274,Japan,6,36,138,,32,1583181182
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
1,US,0,45.775,-118.7606,"Umatilla, OR",0,1583180596
1,Senegal,0,14.4974,-14.4524,,0,1583180596
1,Andorra,0,42.5063,1.5218,,0,1583180596
14,US,5,47.548,-121.9836,"King County, WA",1,1583180596
1501,Iran,66,32,53,,291,1583180596
2036,Italy,52,43,12,,149,1583180596
4335,South Korea,28,36,128,,30,1583180596
1,Latvia,0,56.8796,24.6032,,0,1583180029
1,Latvia,0,56.8796,24.6032,,0,1583180029
45,US,0,35.4437,139.638,Unassigned Location (From Diamond Princess),0,1583178783
45,US,0,35.4437,139.638,Unassigned Location (From Diamond Princess),0,1583178783
45,US,0,35.4437,139.638,Unassigned Location (From Diamond Princess),0,1583178783
45,US,0,35.4437,139.638,Unassigned Location (From Diamond Princess),0,1583178783
45,US,0,35.4437,139.638,Unassigned Location (From Diamond Princess),0,1583178783
